position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,team_spread,implied_total,pred_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,star_bucket,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,override_flag_type,override_confidence,override_reason,p_start_recal_preoverride,p_boom_recal_preoverride,med_vol,med_tot,depth_chart_starter_floor,pred_pass_eff,lo_50_pass_eff,hi_50_pass_eff,lo_80_pass_eff,hi_80_pass_eff,lo_90_pass_eff,hi_90_pass_eff,pred_db,lo_50_db,hi_50_db,lo_80_db,hi_80_db,lo_90_db,hi_90_db,pred_rush,lo_50_rush,hi_50_rush,lo_80_rush,hi_80_rush,lo_90_rush,hi_90_rush,pred_carry,lo_50_carry,hi_50_carry,lo_80_carry,hi_80_carry,lo_90_carry,hi_90_carry
RB,00-0034959,Andrew Beck,NYJ,TEN,2026_01_NYJ_TEN,2026,1,NA,NA,-1.5,18.5,-0.0745782166631351,10.0696471505628,7.26312787939161,12.876166421734,4.31841414718938,15.8208801539362,2.00764355563983,18.1316507454858,-0.750976326915994,-2.96293725564221,1.46098460181022,-5.15258950859554,3.65063685476356,-6.57858961596218,5.07663696213019,0.1095,0.0255,b3,0.0967675484277641,0.0297586301802434,star_platt,star_platt,NA,NA,NA,0.0967675484277641,0.0297586301802434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0034975,Justice Hill,BAL,IND,2026_01_BAL_IND,2026,1,NA,NA,3.5,25.5,-0.04039377311827,10.2305790125812,7.42405974140998,13.0370982837524,4.47934600920775,15.9818120159546,2.1685754176582,18.2925826075042,-0.413251687502739,-2.63990496207735,1.81340158707188,-4.84410138159815,4.01759800659267,-6.279573304893,5.45306992988752,0.1525,0.0485,b3,0.126771253388163,0.0492341464541655,star_platt,star_platt,NA,NA,NA,0.126771253388163,0.0492341464541655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035125,Alec Ingold,LAC,ARI,2026_01_ARI_LAC,2026,1,NA,NA,9.5,28.5,-0.0273077788171928,9.95417685224866,7.14765758107747,12.7606961234199,4.20294384887524,15.7054098556221,1.89217325732568,18.0161804471716,-0.271826459788427,-2.47316100903955,1.92950808946269,-4.65229405459812,4.10864113502127,-6.07144358062057,5.52779066104372,0.1435,0.046,b3,0.120596812746264,0.0472314570875958,star_platt,star_platt,NA,NA,NA,0.120596812746264,0.0472314570875958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035250,Devin Singletary,NYG,DAL,2026_01_DAL_NYG,2026,1,NA,NA,-3,22.75,-0.0515496788330962,11.6607478204275,8.85422854925627,14.4672670915987,5.90951481705404,17.4119808238009,3.59874422550448,19.7227514153504,-0.601107805096762,-2.95279545342848,1.75057984323495,-5.28076521570515,4.07854960551163,-6.79684391106664,5.59462830087312,0.193,0.0635,b3,0.154104468596199,0.060852117040885,star_platt,star_platt,NA,NA,NA,0.154104468596199,0.060852117040885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035261,Tony Pollard,TEN,NYJ,2026_01_NYJ_TEN,2026,1,NA,NA,1.5,20,-0.100659487812968,17.420017487732,14.6134982165608,20.2265367589032,11.6687844843586,23.1712504911054,9.35801389280903,25.482021082655,-1.75349003800805,-4.53426354638931,1.0272834703732,-7.28699163417083,3.78001155815472,-9.07969207024837,5.57271199423226,0.36,0.162,b3,0.264990119979286,0.128580115214456,star_platt,star_platt,NA,NA,NA,0.264990119979286,0.128580115214456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035537,Ty Johnson,BUF,HOU,2026_01_BUF_HOU,2026,1,NA,NA,1.5,23,-0.0766072351871551,10.5453283194005,7.73880904822929,13.3518475905717,4.79409531602706,16.2965613227739,2.48332472447751,18.6073319143235,-0.80784844669008,-3.06285256209128,1.44715566871112,-5.29511389075349,3.67941699737333,-6.748862946134,5.13316605275384,0.149,0.0415,b3,0.124375468392986,0.0435685507245352,star_platt,star_platt,NA,NA,NA,0.124375468392986,0.0435685507245352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0035685,David Montgomery,HOU,BUF,2026_01_BUF_HOU,2026,1,NA,NA,-1.5,21.5,-0.0765569899549527,12.0540105415769,9.24749127040571,14.8605298127481,6.30277753820348,17.8052435449503,3.99200694665392,20.1160141364999,-0.922818763948397,-3.30730230166505,1.46166477376825,-5.66773719121713,3.82209966332034,-7.20495863877498,5.35932111087819,0.1735,0.0485,b3,0.141022181152823,0.0492341464541655,star_platt,star_platt,NA,NA,NA,0.141022181152823,0.0492341464541655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036139,Rico Dowdle,PIT,ATL,2026_01_ATL_PIT,2026,1,NA,NA,5.5,23.5,-0.054630590427135,15.4749480076108,12.6684287364396,18.281467278782,9.7237150042374,21.2261810109842,7.41294441268784,23.5369516025338,-0.845405546484995,-3.49205312262065,1.80124202965066,-6.11200800184005,4.42119690887006,-7.81824054813754,6.12742945516755,0.3135,0.1285,b2,0.283187431751049,0.110119321684361,star_platt,star_platt,NA,NA,NA,0.283187431751049,0.110119321684361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036158,J.K. Dobbins,DEN,KC,2026_01_DEN_KC,2026,1,NA,NA,-2.5,20.5,-0.0905196469914981,15.212893577519,12.4063743063479,18.0194128486902,9.46166057414562,20.9641265808925,7.15088998259606,23.274897172442,-1.37706575635625,-4.00490677488897,1.25077526217647,-6.60624476956453,3.85211325685203,-8.30035316266713,5.54622164995463,0.281,0.1165,b2,0.258655878050488,0.101810025123585,star_platt,star_platt,NA,NA,NA,0.258655878050488,0.101810025123585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036223,Jonathan Taylor,IND,BAL,2026_01_BAL_IND,2026,1,NA,NA,-3.5,22,-0.0876183788987849,17.8636566238463,15.0571373526751,20.6701758950175,12.1124236204729,23.6148896272197,9.80165302892332,25.9256602187693,-1.56518463458595,-4.37531109199832,1.24494182282641,-7.15709609038893,4.02672682121703,-8.96871969455968,5.83835042538778,0.3625,0.1515,b1,0.486420975132888,0.238120755707802,star_platt,star_platt,NA,NA,NA,0.486420975132888,0.238120755707802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036265,AJ Dillon,CAR,CHI,2026_01_CHI_CAR,2026,1,NA,NA,-3,21.75,-0.125193979887908,10.7175731356743,7.91105386450307,13.5240924068455,4.96634013230084,16.4688061390477,2.65556954075128,18.7795767305972,-1.34177563559479,-3.61208623132851,0.928534960138935,-5.85949966720456,3.17594839601499,-7.32311645682672,4.63956518563714,0.1105,0.033,b3,0.0974824124689936,0.0364096218989272,star_platt,star_platt,NA,NA,NA,0.0974824124689936,0.0364096218989272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036275,D'Andre Swift,CHI,CAR,2026_01_CHI_CAR,2026,1,NA,NA,3,24.75,-0.0399939167642307,16.2402911818944,13.4337719107232,19.0468104530656,10.4890581785209,21.9915241852678,8.17828758697138,24.3022947768173,-0.649512853755552,-3.35004666383118,2.05102095632007,-6.02334430874661,4.72431860123551,-7.76431606512058,6.46529035760948,0.3795,0.1715,b2,0.332797922117745,0.139069413939923,star_platt,star_platt,NA,NA,NA,0.332797922117745,0.139069413939923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036555,Chuba Hubbard,CAR,CHI,2026_01_CHI_CAR,2026,1,NA,NA,-3,21.75,-0.0932584445559308,11.8710336482763,9.06451437710506,14.6775529194474,6.11980064490283,17.6222666516497,3.80903005335328,19.9330372431992,-1.10707413330936,-3.47637719999832,1.2622289333796,-5.82178472077775,3.60763645415903,-7.34921966938156,5.13507140276284,0.156,0.0425,b3,0.129160605519669,0.0443893731079075,star_platt,star_platt,NA,NA,NA,0.129160605519669,0.0443893731079075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036842,Kene Nwangwu,NYJ,TEN,2026_01_NYJ_TEN,2026,1,NA,NA,-1.5,18.5,-0.132392644386908,11.8785900879022,9.07207081673104,14.6851093590734,6.12735708452881,17.6298230912757,3.81658649297925,19.9405936828252,-1.57263795332549,-3.94257061879627,0.797294712145288,-6.28860138855499,3.14332548190401,-7.81644222494769,4.67116631829671,0.145,0.04,b3,0.121629098443917,0.0423295188094734,star_platt,star_platt,NA,NA,NA,0.121629098443917,0.0423295188094734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036893,Najee Harris,NYG,DAL,2026_01_DAL_NYG,2026,1,NA,NA,-3,22.75,-0.0463547476994346,12.8308035975911,10.0242843264199,15.6373228687623,7.07957059421764,18.5820366009645,4.76880000266808,20.892807192514,-0.594768663547331,-3.04224719467691,1.85270986758225,-5.46504174323565,4.27550441614099,-7.04287460766068,5.85333728056602,0.2375,0.0805,b3,0.183634710821013,0.0733860439805682,star_platt,star_platt,NA,NA,NA,0.183634710821013,0.0733860439805682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036919,Kenny Gainwell,TB,CIN,2026_01_TB_CIN,2026,1,NA,NA,-3.5,23.5,-0.0661943457369438,11.5466772095205,8.74015793834926,14.3531964806916,5.79544420614703,17.2979102128939,3.48467361459748,19.6086808044434,-0.764324743319887,-3.10637933735939,1.57772985071962,-5.42481319926828,3.89616371262851,-6.93468168708199,5.40603220044222,0.1715,0.0485,b2,0.17362254550539,0.0509862165330153,star_platt,star_platt,NA,NA,NA,0.17362254550539,0.0509862165330153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036973,Travis Etienne,NO,DET,2026_01_NO_DET,2026,1,NA,NA,-7,21.75,-0.0871136473641041,17.793343306007,14.9868240348358,20.5998625771781,12.0421103026335,23.5445763093804,9.73133971108397,25.8553469009299,-1.55004303418793,-4.35554582239577,1.2554597540199,-7.13275378348019,4.03266771510433,-8.94139661493635,5.84131054656049,0.3955,0.172,b2,0.34485087211854,0.139400307650065,star_platt,star_platt,NA,NA,NA,0.34485087211854,0.139400307650065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0036997,Javonte Williams,DAL,NYG,2026_01_DAL_NYG,2026,1,NA,NA,3,25.75,-0.0413254195225718,17.587261409369,14.7807421381978,20.3937806805402,11.8360284059956,23.3384944127424,9.52525781444603,25.649265004292,-0.726800955995311,-3.51869056778826,2.06508865579764,-6.28242264780282,4.8288207358122,-8.08228937893229,6.62868746694166,0.429,0.2135,b2,0.370199406510657,0.166573305279562,star_platt,star_platt,NA,NA,NA,0.370199406510657,0.166573305279562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037085,Tyler Badie,DEN,KC,2026_01_DEN_KC,2026,1,NA,NA,-2.5,20.5,-0.103558463512841,10.1936081898997,7.38708891872851,13.0001274610709,4.44237518652628,15.9448411932731,2.13160459497672,18.2556117848227,-1.05563440179793,-3.27892438673133,1.16765558313548,-5.47979143698318,3.36852263338732,-6.9130951251491,4.80182632155325,0.1105,0.0285,b3,0.0974824124689936,0.0324635076245836,star_platt,star_platt,NA,NA,NA,0.0974824124689936,0.0324635076245836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037157,Bam Knight,ARI,LAC,2026_01_ARI_LAC,2026,1,NA,NA,-9.5,19,-0.151696083303621,12.9751250636969,10.1686057925257,15.7816443348681,7.22389206032346,18.7263580670703,4.9131214687739,21.0371286586199,-1.96827565253747,-4.42721127711167,0.490659972036739,-6.86134736889005,2.92479606381512,-8.44656635676327,4.51001505168834,0.174,0.0545,b3,0.141359222586095,0.0539573518126346,star_platt,star_platt,NA,NA,NA,0.141359222586095,0.0539573518126346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037228,Jaylen Warren,PIT,ATL,2026_01_ATL_PIT,2026,1,NA,NA,5.5,23.5,-0.0520682309243565,14.2484105249911,11.4418912538199,17.0549297961622,8.49717752161763,19.9996435283645,6.18640693006808,22.310414119914,-0.741889529520266,-3.29883857931396,1.81505952027343,-5.82999958440088,4.34622052536035,-7.47840556308901,5.99462650404848,0.269,0.109,b2,0.249551230093883,0.096548017176636,star_platt,star_platt,NA,NA,NA,0.249551230093883,0.096548017176636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037248,James Cook,BUF,HOU,2026_01_BUF_HOU,2026,1,NA,NA,1.5,23,-0.07786539507583,16.6481987053869,13.8416794342157,19.4547179765581,10.8969657020134,22.3994317087603,8.58619511046389,24.7102023003098,-1.29631856949587,-4.02496917601291,1.43233203702118,-6.72610004613329,4.13346290714155,-8.48519805158498,5.89256091259324,0.337,0.14,b1,0.464100887273313,0.225203792012062,star_platt,star_platt,NA,NA,NA,0.464100887273313,0.225203792012062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037256,Rachaad White,WAS,PHI,2026_01_WAS_PHI,2026,1,NA,NA,-5.5,19.5,-0.0929646113712152,12.9605274962535,10.1540082250823,15.7670467674247,7.20929449288008,18.7117604996269,4.89852390133052,21.0225310911765,-1.20487040185516,-3.66265057012631,1.252909766416,-6.09564285892685,3.68590205521653,-7.68011695081623,5.27037614710591,0.204,0.0715,b3,0.161437040121974,0.0668208248623929,star_platt,star_platt,NA,NA,NA,0.161437040121974,0.0668208248623929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037263,Tyler Allgeier,ARI,LAC,2026_01_ARI_LAC,2026,1,NA,NA,-9.5,19,-0.129676004669573,11.4779300059991,8.67141073482792,14.2844492771703,5.72669700262569,17.2291630093725,3.41592641107614,19.5399336009221,-1.48841210505497,-3.82463433187054,0.847810121760594,-6.13729464874701,3.16047043863707,-7.64340314415781,4.66657893404787,0.1215,0.034,b3,0.205283671338967,0.137270472986787,star_platt,star_platt,role_change_up,1,Tyler Allgeier listed as starter on Cardinals depth chart,0.105283671338967,0.0372704729867869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037304,Connor Heyward,LV,MIA,2026_01_MIA_LV,2026,1,NA,NA,3,21.75,-0.0695062851634809,10.2129441688351,7.40642489766387,13.0194634400063,4.46171116546164,15.9641771722085,2.15094057391208,18.274947763758,-0.709863809757759,-2.93491370148731,1.51518608197179,-5.13752290904,3.71779528952449,-6.57196116845792,5.1522335489424,0.126,0.0345,b3,0.108444854254485,0.0376988764506992,star_platt,star_platt,NA,NA,NA,0.108444854254485,0.0376988764506992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037525,Jordan Mason,MIN,GB,2026_01_GB_MIN,2026,1,NA,NA,1.5,24,-0.089964600723594,12.7795382498133,9.97301897864215,15.5860575209845,7.02830524643992,18.5307712531868,4.71753465489036,20.8415418447363,-1.14970605607635,-3.59309678251948,1.29368467036678,-6.01184475384213,3.71243264168942,-7.58704230502718,5.28763019287447,0.217,0.064,b3,0.170070238011458,0.0612292625499243,star_platt,star_platt,NA,NA,NA,0.170070238011458,0.0612292625499243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037557,Ronnie Rivers,LA,SF,2026_01_SF_LA,2026,1,NA,NA,3.5,26,-0.0268108018612378,10.0953254768687,7.28880620569755,12.9018447480399,4.34409247349532,15.8465584802422,2.03332188194576,18.1573290717917,-0.270663771085034,-2.48497813782684,1.94365059565677,-4.67696009325642,4.13563255108635,-6.10447740773975,5.56314986556968,0.1515,0.0465,b3,0.126087414918879,0.0476337495621246,star_platt,star_platt,NA,NA,NA,0.126087414918879,0.0476337495621246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RB,00-0037563,Malik Davis,DAL,NYG,2026_01_DAL_NYG,2026,1,NA,NA,3,25.75,-0.0460121805246671,10.612673672357,7.80615440118582,13.4191929435282,4.86144066898359,16.3639066757304,2.55067007743403,18.67467726728,-0.488312256861872,-2.7493182088203,1.77269369509656,-4.98752084266956,4.01089632894582,-6.44513914341686,5.46851462969312,0.16,0.045,b3,0.131883848266479,0.0464241510019439,star_platt,star_platt,NA,NA,NA,0.131883848266479,0.0464241510019439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
