position,player_id,season,week,pred_vol,p_start,p_boom,hit_start,hit_boom,stratum,team_spread,implied_total,sb,ib,p_start_platt,p_start_iso,p_start_strat_platt,p_start_strat_iso,p_start_platt_vol,p_start_platt_vegas,p_start_platt_vol_vegas,p_boom_platt,p_boom_iso,p_boom_strat_platt,p_boom_strat_iso,p_boom_platt_vol,p_boom_platt_vegas,p_boom_platt_vol_vegas
RB,00-0036139,2023,14,10.18056751519249,0.142,0.0375,FALSE,FALSE,exante_mid,2.5,25.5,close,mid_implied,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375
RB,00-0036251,2023,14,15.51064384085942,0.301,0.1225,FALSE,FALSE,exante_high,2,21,close,mid_implied,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.1225,0.1225,0.1225,0.1225,0.1225,0.1225,0.1225
RB,00-0036265,2023,14,16.60814482828146,0.3635,0.162,FALSE,FALSE,exante_high,6,21.75,fav,mid_implied,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635,0.162,0.162,0.162,0.162,0.162,0.162,0.162
RB,00-0036275,2023,14,17.31313324234094,0.388,0.187,FALSE,FALSE,exante_high,-2.5,23,dog,mid_implied,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.187,0.187,0.187,0.187,0.187,0.187,0.187
RB,00-0036360,2023,14,12.09720921140125,0.2255,0.081,FALSE,FALSE,exante_mid,3,25.25,fav,mid_implied,0.2255,0.2255,0.2255,0.2255,0.2255,0.2255,0.2255,0.081,0.081,0.081,0.081,0.081,0.081,0.081
RB,00-0036555,2023,14,17.008543019447547,0.334,0.149,FALSE,FALSE,exante_high,-6.5,15.25,big_dog,low_implied,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.149,0.149,0.149,0.149,0.149,0.149,0.149
RB,00-0036893,2023,14,15.51854451228669,0.3105,0.1265,FALSE,FALSE,exante_high,6.5,20.75,fav,mid_implied,0.3105,0.3105,0.3105,0.3105,0.3105,0.3105,0.3105,0.1265,0.1265,0.1265,0.1265,0.1265,0.1265,0.1265
RB,00-0036973,2023,14,18.414753999052692,0.406,0.1745,TRUE,FALSE,exante_high,3,21.5,fav,mid_implied,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.1745,0.1745,0.1745,0.1745,0.1745,0.1745,0.1745
RB,00-0036997,2023,14,18.1959100639892,0.393,0.1775,TRUE,FALSE,exante_high,-3,21.25,dog,mid_implied,0.393,0.393,0.393,0.393,0.393,0.393,0.393,0.1775,0.1775,0.1775,0.1775,0.1775,0.1775,0.1775
RB,00-0037228,2023,14,13.172131052918113,0.223,0.073,FALSE,FALSE,exante_mid,6.5,20.75,fav,mid_implied,0.223,0.223,0.223,0.223,0.223,0.223,0.223,0.073,0.073,0.073,0.073,0.073,0.073,0.073
RB,00-0037248,2023,14,15.969820474945324,0.351,0.1525,TRUE,TRUE,exante_high,-3,22.25,dog,mid_implied,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.1525,0.1525,0.1525,0.1525,0.1525,0.1525,0.1525
RB,00-0037256,2023,14,20.789192718489627,0.468,0.2345,TRUE,TRUE,exante_high,-2,19,close,low_implied,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.2345,0.2345,0.2345,0.2345,0.2345,0.2345,0.2345
RB,00-0037258,2023,14,16.384384768873478,0.3065,0.127,FALSE,FALSE,exante_high,4.5,21.5,fav,mid_implied,0.3065,0.3065,0.3065,0.3065,0.3065,0.3065,0.3065,0.127,0.127,0.127,0.127,0.127,0.127,0.127
RB,00-0037263,2023,14,11.601255392569817,0.162,0.0555,FALSE,FALSE,exante_mid,2,21,close,mid_implied,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.0555,0.0555,0.0555,0.0555,0.0555,0.0555,0.0555
RB,00-0037267,2023,14,14.35466392774409,0.243,0.099,FALSE,FALSE,exante_high,-3,18.5,dog,low_implied,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.099,0.099,0.099,0.099,0.099,0.099,0.099
RB,00-0037276,2023,14,9.477587978090236,0.1015,0.0295,FALSE,FALSE,exante_low,1,20.75,close,mid_implied,0.1015,0.1015,0.1015,0.1015,0.1015,0.1015,0.1015,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295
RB,00-0037525,2023,14,8.417588482571572,0.1005,0.0265,FALSE,FALSE,exante_low,10.5,27.25,big_fav,high_implied,0.1005,0.1005,0.1005,0.1005,0.1005,0.1005,0.1005,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265
RB,00-0037840,2023,14,19.20138374118657,0.426,0.1885,FALSE,FALSE,exante_high,-7.5,18.5,big_dog,low_implied,0.426,0.426,0.426,0.426,0.426,0.426,0.426,0.1885,0.1885,0.1885,0.1885,0.1885,0.1885,0.1885
RB,00-0038045,2023,14,8.412955528875004,0.0825,0.0225,FALSE,FALSE,exante_low,3,24.25,fav,mid_implied,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225
RB,00-0038120,2023,14,18.03287814179063,0.399,0.175,TRUE,TRUE,exante_high,-4.5,17,dog,low_implied,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.175,0.175,0.175,0.175,0.175,0.175,0.175
RB,00-0038134,2023,14,14.360550444487938,0.23,0.0845,FALSE,FALSE,exante_high,-10.5,16.75,big_dog,low_implied,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845
RB,00-0038454,2023,14,10.363403030860669,0.2015,0.063,FALSE,FALSE,exante_mid,7.5,26,big_fav,mid_implied,0.2015,0.2015,0.2015,0.2015,0.2015,0.2015,0.2015,0.063,0.063,0.063,0.063,0.063,0.063,0.063
RB,00-0038542,2023,14,19.112896762886848,0.4175,0.206,TRUE,FALSE,exante_high,2,21,close,mid_implied,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.4175,0.206,0.206,0.206,0.206,0.206,0.206,0.206
RB,00-0038597,2023,14,8.441347301449142,0.0855,0.0165,TRUE,FALSE,exante_low,-2,19,close,low_implied,0.0855,0.0855,0.0855,0.0855,0.0855,0.0855,0.0855,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165
RB,00-0038794,2023,14,8.621706718574274,0.084,0.025,FALSE,FALSE,exante_low,-3,21.25,dog,mid_implied,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.025,0.025,0.025,0.025,0.025,0.025,0.025
RB,00-0039032,2023,14,12.520553592377755,0.165,0.055,TRUE,FALSE,exante_mid,-11.5,16.25,big_dog,low_implied,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.055,0.055,0.055,0.055,0.055,0.055,0.055
RB,00-0039040,2023,14,13.32662227634203,0.315,0.1385,FALSE,FALSE,exante_mid,11.5,27.75,big_fav,high_implied,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.1385,0.1385,0.1385,0.1385,0.1385,0.1385,0.1385
RB,00-0039139,2023,14,16.49085785962479,0.38,0.172,TRUE,FALSE,exante_high,4.5,25.5,fav,mid_implied,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.172,0.172,0.172,0.172,0.172,0.172,0.172
RB,00-0039165,2023,14,17.656236657088836,0.334,0.1445,FALSE,FALSE,exante_high,-10.5,16.75,big_dog,low_implied,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.1445,0.1445,0.1445,0.1445,0.1445,0.1445,0.1445
RB,00-0030513,2023,15,10.575526582176172,0.1795,0.066,FALSE,FALSE,exante_mid,1,25,close,mid_implied,0.11826598345983154,0.07407407407407407,0.11826598345983154,0.07407407407407407,0.07456360498542591,0.13595396999756817,0.10860162591806861,0.03247263882911828,0,0.03247263882911828,0,0.01988145711295545,0.01353005054097517,0.01732641725141147
RB,00-0030578,2023,15,8.555438567247789,0.0775,0.0195,FALSE,FALSE,exante_low,2.5,19,close,low_implied,0.02447502213598557,0,0.02447502213598557,0,0.04054329136925738,0.011392491680497788,0.017671022307138504,0.003323880002175613,0,0.003323880002175613,0,0.00611565816271156,0.0026434698388167798,2.2474848260447882e-4
RB,00-0031376,2023,15,9.646952246777824,0.118,0.027,TRUE,FALSE,exante_low,10.5,24,big_fav,mid_implied,0.05364053181620302,0.07407407407407407,0.05364053181620302,0.07407407407407407,0.056576409043647934,0.01794313583012797,0.028067424083207282,0.0060799854364048415,0,0.0060799854364048415,0,0.009671286366600257,0.0013150762465054659,4.3690034942589997e-5
RB,00-0031687,2023,15,17.187385081075384,0.435,0.2135,TRUE,FALSE,exante_high,13.5,27,big_fav,high_implied,0.5485871882301497,0.7272727272727273,0.5485871882301497,0.7272727272727273,0.41161450012842854,0.3111622174470071,0.3103354763449346,0.28023937686331934,0.37719298245614036,0.28023937686331934,0.37719298245614036,0.19020544739389075,0.06778561317513161,0.04731133882360391
RB,00-0032104,2023,15,11.637429268744942,0.1645,0.052,FALSE,FALSE,exante_mid,-3.5,19.5,dog,low_implied,0.10033248839281066,0.07407407407407407,0.10033248839281066,0.07407407407407407,0.10307971710807515,0.11767916000451117,0.10782290372342627,0.020721743439984546,0,0.020721743439984546,0,0.02301854600861283,0.019576489756946456,0.01082876279324734
RB,00-0032764,2023,15,19.22027380731056,0.441,0.21,FALSE,FALSE,exante_high,-3.5,19.5,dog,low_implied,0.5591365363847705,0.7272727272727273,0.5591365363847705,0.7272727272727273,0.5785176298360633,0.6338662424157167,0.6143443386594912,0.27260140480068595,0.3567251461988304,0.27260140480068595,0.3567251461988304,0.28469651303610477,0.3460338973144142,0.39364128803404086
RB,00-0033045,2023,15,18.94710440193964,0.353,0.161,FALSE,FALSE,exante_high,-10.5,13.5,big_dog,low_implied,0.3993267038225618,0.5,0.3993267038225618,0.5,0.5586458086931626,0.5607035726793996,0.5934738582755709,0.17151136966148625,0.2727272727272727,0.17151136966148625,0.2727272727272727,0.23816892340307597,0.3697006198589446,0.37152645211212587
RB,00-0033280,2023,15,22.93831674060211,0.717,0.4645,TRUE,TRUE,exante_high,13.5,29.5,big_fav,high_implied,0.9073134170556434,1,0.9073134170556434,1,0.8205493595880585,0.8433285459236312,0.8372373352861922,0.7635833984311713,0.5,0.7635833984311713,0.5,0.6630693557745744,0.34091147232583463,0.25558194709864807
RB,00-0033293,2023,15,12.670191412845131,0.1965,0.065,FALSE,FALSE,exante_mid,3.5,23.5,fav,mid_implied,0.1401808936350473,0.07407407407407407,0.1401808936350473,0.07407407407407407,0.13866781009688986,0.10825091944342591,0.13185703137144156,0.031550723558382225,0,0.031550723558382225,0,0.033838488795335304,0.014683767459860133,0.004014740694247082
RB,00-0033308,2023,15,7.917149953245707,0.061,0.0165,FALSE,FALSE,exante_low,-5.5,15.5,dog,low_implied,0.015739679513755534,0,0.015739679513755534,0,0.03327520032370915,0.014640939607916433,0.023144995336770495,0.0024405379437283116,0,0.0024405379437283116,0,0.00473483333836178,0.00320742875291943,4.327381118972637e-4
RB,00-0033526,2023,15,8.72461864920319,0.097,0.0245,FALSE,FALSE,exante_low,-4.5,21.5,dog,mid_implied,0.03715505499378523,0.07407407407407407,0.03715505499378523,0.07407407407407407,0.04252237521952079,0.05941375890191735,0.07664475999413961,0.005075302369515711,0,0.005075302369515711,0,0.007211406189178287,0.0026275715371767883,3.31585840404411e-4
RB,00-0033553,2023,15,17.995923994734454,0.32,0.136,TRUE,FALSE,exante_high,-13.5,16,big_dog,low_implied,0.3390980942866004,0.07407407407407407,0.3390980942866004,0.07407407407407407,0.4809783054681556,0.6673694405307069,0.7452561092784743,0.12611534983526554,0,0.12611534983526554,0,0.1798416529708269,0.17883043242665947,0.09997495304471718
RB,00-0033699,2023,15,18.569850980977957,0.421,0.2065,FALSE,FALSE,exante_high,3.5,23,fav,mid_implied,0.5236803371330413,0.7272727272727273,0.5236803371330413,0.7272727272727273,0.5257211063412969,0.46208212201511434,0.5031279761258354,0.26500333871234166,0.3362573099415205,0.26500333871234166,0.3362573099415205,0.2488936449106901,0.20179261573451,0.17246649622493093
RB,00-0033897,2023,15,19.946913844741392,0.4665,0.235,TRUE,FALSE,exante_high,1,20.75,close,mid_implied,0.6029807207140594,0.7272727272727273,0.6029807207140594,0.7272727272727273,0.6353278967571437,0.5589120439491826,0.5739647290036369,0.3278210790025089,0.5,0.3278210790025089,0.5,0.34213016984460254,0.3841176592230436,0.39529152195096295
RB,00-0033906,2023,15,17.923634458817904,0.3955,0.1955,TRUE,FALSE,exante_high,5.5,21,fav,mid_implied,0.47748029953571053,0.7272727272727273,0.47748029953571053,0.7272727272727273,0.47284737876208416,0.30829217366501716,0.29928878401242903,0.24142398950301247,0.31738437001594894,0.24142398950301247,0.31738437001594894,0.21228874973739267,0.21759575899093805,0.2688723627948133
RB,00-0033923,2023,15,13.404739786209747,0.2225,0.079,FALSE,FALSE,exante_mid,2.5,20,close,low_implied,0.1767511023041992,0.07407407407407407,0.1767511023041992,0.07407407407407407,0.16984308845631618,0.1102177422379882,0.09316746831561047,0.0455909650854278,0,0.0455909650854278,0,0.045296529683776204,0.044022328939136636,0.03511265619511138
RB,00-0033925,2023,15,16.068805988050244,0.2915,0.13,FALSE,FALSE,exante_high,-2.5,17.5,dog,low_implied,0.2885128507643881,0.07407407407407407,0.2885128507643881,0.07407407407407407,0.32912660947059247,0.2640435043621894,0.23691487252129428,0.11603480316406005,0,0.11603480316406005,0,0.1135784339818702,0.19319770715514226,0.23691487252129428
RB,00-0033948,2023,15,10.692524328847924,0.147,0.042,FALSE,FALSE,exante_mid,5.5,21,fav,mid_implied,0.08114756103221264,0.07407407407407407,0.08114756103221264,0.07407407407407407,0.0777328663025082,0.03654673232003352,0.03535920187962804,0.01387491695188179,0,0.01387491695188179,0,0.016069174991392324,0.007877681365246168,0.002020903907847235
RB,00-0034184,2023,15,12.59141952285888,0.2235,0.081,FALSE,FALSE,exante_mid,5.5,22.25,fav,mid_implied,0.1782268467548753,0.07407407407407407,0.1782268467548753,0.07407407407407407,0.13507715487426314,0.10105514188761107,0.07916200651653929,0.0477935278331372,0,0.0477935278331372,0,0.03734771756941295,0.02631706743086174,0.02322725225404395
RB,00-0034838,2023,15,10.782309880026578,0.162,0.049,FALSE,FALSE,exante_mid,5.5,25.75,fav,mid_implied,0.09747567628973905,0.07407407407407407,0.09747567628973905,0.07407407407407407,0.07967570381896645,0.07369299855581052,0.09071295464394438,0.01853096243219419,0,0.01853096243219419,0,0.017861770687301923,0.004696847336600946,8.743417382816677e-4
RB,00-0034844,2023,15,23.768187815812627,0.6035,0.354,FALSE,FALSE,exante_high,-5.5,15.5,dog,low_implied,0.8003910640139235,0.75,0.8003910640139235,0.75,0.859213818421664,0.8342081903171025,0.8263068889205702,0.5832241989792616,0.5,0.5832241989792616,0.5,0.6588971173238298,0.8176059636353775,0.8263068889205702
RB,00-0034975,2023,15,8.13319057837375,0.0785,0.017,FALSE,FALSE,exante_low,5.5,22.25,fav,mid_implied,0.025063329739030357,0,0.025063329739030357,0,0.03541765678077069,0.01172647725852377,0.02126075005085673,0.002578927552535765,0,0.002578927552535765,0,0.005091384069372667,9.178061774981864e-4,2.6002759888824197e-5
RB,00-0035243,2023,15,12.69505939392163,0.2005,0.0605,FALSE,FALSE,exante_mid,-2.5,16.5,dog,low_implied,0.14557345198413787,0.07407407407407407,0.14557345198413787,0.07407407407407407,0.13957756560009926,0.1139915928747934,0.07099420248827462,0.027558401273390504,0,0.027558401273390504,0,0.03277154503667711,0.047555828306689564,0.042288213912217675
RB,00-0035250,2023,15,18.96389716426666,0.4335,0.2145,TRUE,TRUE,exante_high,3.5,23,fav,mid_implied,0.5459375060971419,0.7272727272727273,0.5459375060971419,0.7272727272727273,0.5578417097219218,0.48559924247184344,0.538396112536487,0.28242847930877424,0.3830409356725147,0.28242847930877424,0.3830409356725147,0.27384546384177044,0.218375367798211,0.1722672993407274
RB,00-0035261,2023,15,18.34755778271012,0.424,0.195,FALSE,FALSE,exante_high,-1,24,close,mid_implied,0.5290493695326975,0.7272727272727273,0.5290493695326975,0.7272727272727273,0.5072208326250348,0.6338484940398585,0.6623521979447272,0.2403642469757197,0.3141945773524721,0.2403642469757197,0.3141945773524721,0.23137067411671794,0.17762069445226944,0.1353398387339006
RB,00-0035537,2023,15,9.234660422489528,0.0955,0.028,FALSE,FALSE,exante_low,1,25,close,mid_implied,0.03608947059192545,0.07407407407407407,0.03608947059192545,0.07407407407407407,0.04999414954632624,0.039363390614442335,0.08378573795847202,0.006505700555346338,0,0.006505700555346338,0,0.008848359902138878,0.0021235415065084225,1.7365221413237744e-4
RB,00-0035685,2023,15,16.103564060897526,0.3955,0.2,FALSE,FALSE,exante_high,4.5,26,fav,mid_implied,0.47748029953571053,0.7272727272727273,0.47748029953571053,0.7272727272727273,0.32899910435593244,0.46691173941136604,0.3964355271081613,0.2510108813808323,0.3333333333333333,0.2510108813808323,0.3333333333333333,0.14450240042292053,0.11302386474526689,0.2371679591678727
RB,00-0036139,2023,15,10.76703485679531,0.1655,0.051,FALSE,FALSE,exante_mid,-1,24,close,mid_implied,0.10148590494007023,0.07407407407407407,0.10148590494007023,0.07407407407407407,0.07925607363636235,0.13315617848904032,0.1266571184343874,0.019978530114941447,0,0.019978530114941447,0,0.01817691561423812,0.009384617611794259,0.0041429800721673625
RB,00-0036251,2023,15,16.479409543211087,0.3105,0.1345,FALSE,FALSE,exante_high,2.5,21,close,mid_implied,0.32204186931172635,0.07407407407407407,0.32204186931172635,0.07407407407407407,0.3593385899650847,0.24232660748195334,0.2728932442513886,0.1235635431931173,0,0.1235635431931173,0,0.12723559778838794,0.11668892599160334,0.08929900192093175
RB,00-0036275,2023,15,17.254069065210004,0.4285,0.221,FALSE,FALSE,exante_high,4,25.5,fav,mid_implied,0.537071352385196,0.7272727272727273,0.537071352385196,0.7272727272727273,0.4171524421792535,0.5307555584704019,0.4862721243913735,0.296724103018629,0.42105263157894746,0.296724103018629,0.42105263157894746,0.1965295914226793,0.15750327905011374,0.26699252317837635
RB,00-0036328,2023,15,12.18560342376991,0.184,0.0605,FALSE,FALSE,exante_mid,-5.5,20.25,dog,mid_implied,0.12390582206153641,0.07407407407407407,0.12390582206153641,0.07407407407407407,0.12077704518686269,0.20061663964209875,0.19032459662667453,0.027558401273390504,0,0.027558401273390504,0,0.028754926397218876,0.021844693473951668,0.012679474319892145
RB,00-0036360,2023,15,13.30851762464146,0.249,0.102,TRUE,TRUE,exante_mid,10.5,24,big_fav,mid_implied,0.21743457469108157,0.07407407407407407,0.21743457469108157,0.07407407407407407,0.1648582861567133,0.08896493196639237,0.08451468213021368,0.07378392280606463,0,0.07378392280606463,0,0.050791147917007014,0.02398618718256563,0.018241646263060643
RB,00-0036364,2023,15,10.300307950088213,0.1435,0.042,FALSE,FALSE,exante_mid,5.5,21,fav,mid_implied,0.07754094331037711,0.07407407407407407,0.07754094331037711,0.07407407407407407,0.06894692616145766,0.03475700539870136,0.03062463142370783,0.01387491695188179,0,0.01387491695188179,0,0.014507078492488138,0.007877681365246168,0.002735626168038301
RB,00-0036370,2023,15,9.558219789930526,0.1195,0.0315,FALSE,FALSE,exante_low,3.5,23,fav,mid_implied,0.05492940331526271,0.07407407407407407,0.05492940331526271,0.07407407407407407,0.05500561059671946,0.03725936678128025,0.0455623534781409,0.008102274627283974,0,0.008102274627283974,0,0.010252166487572637,0.0033565510000465202,4.495714914518833e-4
RB,00-0036555,2023,15,18.06247746520069,0.366,0.157,FALSE,FALSE,exante_high,-2.5,16.5,dog,low_implied,0.42326765722035126,0.5,0.42326765722035126,0.5,0.4851609722159113,0.3750078965713125,0.3331244772416316,0.16390791576731076,0.2727272727272727,0.16390791576731076,0.2727272727272727,0.19583924211270345,0.3117618054308043,0.3331244772416316
RB,00-0036893,2023,15,17.776941275383447,0.372,0.1585,FALSE,FALSE,exante_high,-2.5,18.5,dog,low_implied,0.434322444089799,0.5,0.434322444089799,0.5,0.4613763978039437,0.44011232699671565,0.4024467519589777,0.16674510292472056,0.2727272727272727,0.16674510292472056,0.2727272727272727,0.1850876500304334,0.24439484373028944,0.26148341553888116
RB,00-0036906,2023,15,11.33092485641969,0.143,0.0285,FALSE,FALSE,exante_mid,-2.5,17.5,dog,low_implied,0.07703206240744558,0.07407407407407407,0.07703206240744558,0.07407407407407407,0.09441695377243535,0.06345934451777238,0.05904469595461107,0.006723646773687705,0,0.006723646773687705,0,0.0154568445016237,0.008082830664816338,6.120226275619536e-4
RB,00-0036919,2023,15,8.912137167844994,0.125,0.034,FALSE,FALSE,exante_low,4,25.5,fav,mid_implied,0.05978128756192756,0.07407407407407407,0.05978128756192756,0.07407407407407407,0.04480962942641166,0.050270686031175224,0.054887956991955825,0.00934357651151335,0,0.00934357651151335,0,0.009012810778385349,0.0024467834380040156,4.467549860016303e-4
RB,00-0036924,2023,15,8.991215027582925,0.078,0.0175,FALSE,FALSE,exante_low,-13.5,16,big_dog,low_implied,0.024768336624753463,0,0.024768336624753463,0,0.04654979059687235,0.07777462661122818,0.12291229816741991,0.002720864280438825,0,0.002720864280438825,0,0.0064795609928573455,0.0023546762514607376,1.274117325618971e-4
